source_id,title,category,source_priority,source_type,url_or_query,target_folder,linked_agent,use_case,expected_format,license_status,reliability,disclosure_level,recommended_action,notes
SRC-0407,OpenAI API Documentation,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://platform.openai.com/docs,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,LLM API integration,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",LLM API integration
SRC-0408,Anthropic API Documentation,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://docs.anthropic.com/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,LLM API integration,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",LLM API integration
SRC-0409,PostgreSQL pgvector,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://github.com/pgvector/pgvector,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Vector DB storage,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Vector DB storage
SRC-0410,Qdrant Documentation,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://qdrant.tech/documentation/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Vector DB,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Vector DB
SRC-0411,Weaviate Documentation,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://weaviate.io/developers/weaviate,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Vector DB,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Vector DB
SRC-0412,Milvus Documentation,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://milvus.io/docs,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Vector DB,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Vector DB
SRC-0413,Neo4j Documentation,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://neo4j.com/docs/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Knowledge graph,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Knowledge graph
SRC-0414,ArangoDB Documentation,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://docs.arangodb.com/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Graph/document DB,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Graph/document DB
SRC-0415,Great Expectations,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://greatexpectations.io/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Data quality/evals,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Data quality/evals
SRC-0416,Evidently AI,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.evidentlyai.com/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Model monitoring/evaluation,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Model monitoring/evaluation
SRC-0417,DeepEval,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://docs.confident-ai.com/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,LLM evaluation,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",LLM evaluation
SRC-0418,Ragas,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://docs.ragas.io/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,RAG evaluation,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",RAG evaluation
SRC-0419,Promptfoo,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.promptfoo.dev/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Prompt/eval testing,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Prompt/eval testing
SRC-0420,OpenTelemetry,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://opentelemetry.io/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Observability,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Observability
SRC-0421,Asperitas AOS v10.0 master prompt,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P0_ACTIVE_PROMPT/,All relevant agents,Agent constitution,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Agent constitution
SRC-0422,Asperitas AOS v9.0 strategic upgrade,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P0_ACTIVE_PROMPT/,All relevant agents,Agent constitution,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Agent constitution
SRC-0423,Asperitas AOS v8.0 core operating system,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P0_ACTIVE_PROMPT/,All relevant agents,Agent constitution,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Agent constitution
SRC-0424,Active AOS = v8 core + v9 upgrade + v10 layer explanation,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P0_ACTIVE_PROMPT/,All relevant agents,Version governance,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Version governance
SRC-0425,Asperitas IR deck approved internal version,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_ASPERITAS_INTERNAL/,All relevant agents,Company facts and fundraising,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Company facts and fundraising
SRC-0426,Asperitas external-safe one-pager,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P2_OFFICIAL_ASPERITAS/,All relevant agents,Public communication,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Public communication
SRC-0427,Asperitas company introduction redacted version,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P2_OFFICIAL_ASPERITAS/,All relevant agents,Public communication,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Public communication
SRC-0428,Asperitas company introduction confidential version,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_ASPERITAS_INTERNAL/,All relevant agents,Internal strategy,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Internal strategy
SRC-0429,Founder/COO/team role matrix,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_ASPERITAS_INTERNAL/,All relevant agents,Operations,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Operations
SRC-0430,Cap table and equity policy confidential,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_ASPERITAS_INTERNAL/,All relevant agents,Finance/governance,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Finance/governance
SRC-0431,Investor Q&A and objection handling log,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_ASPERITAS_INTERNAL/,All relevant agents,Fundraising agent,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Fundraising agent
SRC-0432,3-year Phase 0-3 roadmap,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_ASPERITAS_INTERNAL/,All relevant agents,Execution roadmap,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Execution roadmap
SRC-0433,Weekly bottleneck decision log,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_ASPERITAS_INTERNAL/,All relevant agents,COO execution,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",COO execution
SRC-0434,Meeting notes and action-item tracker,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_ASPERITAS_INTERNAL/,All relevant agents,COO execution,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",COO execution
SRC-0435,Species registry template,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_BIOLOGICAL_ASSETS/,All relevant agents,Species Intelligence,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Species Intelligence
SRC-0436,Sample registry template,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_BIOLOGICAL_ASSETS/,All relevant agents,Species Intelligence,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Species Intelligence
SRC-0437,Chain-of-custody template,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_BIOLOGICAL_ASSETS/,All relevant agents,Compliance,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Compliance
SRC-0438,Supplier/farm partner registry redacted,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_BIOLOGICAL_ASSETS/,All relevant agents,Access moat,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Access moat
SRC-0439,CITES permit archive index,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_COMPLIANCE/,All relevant agents,Compliance,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Compliance
SRC-0440,Nagoya/ABS document archive index,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_COMPLIANCE/,All relevant agents,Compliance,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Compliance
SRC-0441,LMO/biosafety SOP index,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_COMPLIANCE/,All relevant agents,Biosafety,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",Biosafety
SRC-0442,VITRAYA project dossier,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_RND_PROJECTS/,All relevant agents,R&D,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",R&D
SRC-0443,PTMC 2026 project dossier,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_RND_PROJECTS/,All relevant agents,R&D,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",R&D
SRC-0444,Bacillus subtilis plasmid design dossier,Internal Template / Required Company File,P0/P1/P2,internal placeholder,LOCAL_FILE_REQUIRED,01_SOURCE_OF_TRUTH/P1_RND_PROJECTS/,All relevant agents,R&D,PDF/DOCX/XLSX/MD/CSV,Company-owned or needs internal approval,High if current,Confidential/Internal,"Collect current source, create redacted copy if needed",R&D
